央视频道,#genre#
试吃湾仔码头“红烧牛肉面”卖水饺的也开始卖面条了，还挺好吃！,http://al.hls.huya.com/backsrc/1199514161081-1199514161081-5232496366806106112-2399028445618-10057-A-0-1.m3u8
【火影忍者疾風傳：終極風暴2】(2017)全章節中文電影剪輯,http://al.hls.huya.com/backsrc/1199514005435-1199514005435-5231827872326352896-2399028134326-10057-A-0-1.m3u8
黄渤：70亿影帝的光影人生，不止一出好戏！,http://al.hls.huya.com/backsrc/1444264308-1444264308-6203067969640071168-4655558802-10057-A-0-1.m3u8
网红麦克风亲测！这玩意儿实在是太魔性了！（建议佩戴耳机食用）,http://al.hls.huya.com/backsrc/1199512344047-1199512344047-5224692265200386048-2399024811550-10057-A-0-1.m3u8
湖南一道名菜腊味合蒸，特意做给弟弟吃,http://al.hls.huya.com/backsrc/94525224-2695478346-11576991343146172416-4540491764-10057-A-0-1.m3u8
【阿达侃电影】逗比解说带你笑着看电影,http://al.hls.huya.com/backsrc/94525224-2690284560-11554684202133749760-4504475222-10057-A-0-1.m3u8
【权游科普】维斯特洛的七大王国是哪七个呢？,http://al.hls.huya.com/backsrc/1199512340051-1199512340051-5224675102511071232-2399024803558-10057-A-0-1.m3u8
荒蛮故事2：一场因为别车引发的命案，不要别车，也不要路怒！,http://al.hls.huya.com/backsrc/1444282286-1444282286-6203145184562118656-2544157358-10057-A-0-1.m3u8
雷探长：走访失落的古迹,http://al.hls.huya.com/backsrc/94525224-2703616722-11611945401908723712-4574582954-10057-A-0-1.m3u8
这部科幻电影中，他到底是不是外星人？连导演都没给出答案,http://al.hls.huya.com/backsrc/81631627-81631627-350605168284270592-3243187046-10057-A-0-1.m3u8
【电影前线】《惊奇队长》平平无奇不如《黑豹》？,http://al.hls.huya.com/backsrc/94525224-2702868762-11608732938170007552-3082520718-10057-A-0-1.m3u8
月饼做法见多了，试过这种做法吗？面粉一滚，不难，3分钟学会,http://al.hls.huya.com/backsrc/1445282059-1445282059-6207439176900542464-2990957820-10057-A-0-1.m3u8
【乔我说】美国末日6,http://al.hls.huya.com/backsrc/1446420010-1446420010-6212326639229992960-4637074750-10057-A-0-1.m3u8
【小川侃电影】原汁原味的品读每一部电影,http://aldirect.hls.huya.com/huyalive/94525224-2699462070-11594101307442462720-2966491422-10057-A-0-1.m3u8
电影经我口，档次全都有,http://al.hls.huya.com/backsrc/21619047-21619047-92853099835686912-3444144508-10057-A-0-1.m3u8
一部2014年横扫各大奖项的电影，盲眼女孩的幻想之旅,http://al.hls.huya.com/backsrc/1199513010433-1199513010433-5227554371276898304-2399026144322-10057-A-0-1.m3u8
【小儛】总有一部电影是你喜欢的,http://al.hls.huya.com/backsrc/94525224-2705977154-11622083380153155584-2579726306-10057-A-0-1.m3u8
凹凹说,http://al.hls.huya.com/backsrc/1444083007-1444083007-6202289287774339072-3370774984-10057-A-0-1.m3u8
凹凹说,http://al.hls.huya.com/backsrc/1444083007-1444083007-6202289287774339072-3370774984-10057-A-0-1.m3u8
即刻看电影,http://al.hls.huya.com/backsrc/94525224-2708969692-11634936232995192832-4618984466-10057-A-0-1.m3u8
刺激战场：刚刚抢个信号枪还没来急用，竟然就被终结了（中）,http://al.hls.huya.com/backsrc/1199512047498-1199512047498-5223418596943724544-2399024218452-10057-A-0-1.m3u8
追忆经典！变形金刚主题曲《New divide》，背后的故事,http://al.hls.huya.com/backsrc/78202152-78202152-335875685316820992-10581006-10057-A-0-1.m3u8
【解说】美国电影《诅咒》,http://al.hls.huya.com/backsrc/94525224-2704620686-11616257394455085056-4595812188-10057-A-0-1.m3u8
末日病毒爆发，一家三口躲在地下300多天，出来后却变成了怪物,http://al.hls.huya.com/backsrc/1199512004776-1199512004776-5223235107350904832-2399024133008-10057-A-0-1.m3u8
喵大仙带你停药带你菲,http://al.hls.huya.com/backsrc/94525224-2701071072-11601011918411661312-4577262744-10057-A-0-1.m3u8
null,http://al.hls.huya.com/backsrc/94525224-2690408570-11555216821028126720-4505393874-10057-A-0-1.m3u8
《第五人格》约瑟夫终极套路教学,http://al.hls.huya.com/backsrc/1444762694-1444762694-6205208521210855424-4483453170-10057-A-0-1.m3u8
电影幕后故事直播间,http://al.hls.huya.com/backsrc/94525224-2691539652-11560074781227220992-4510610068-10057-A-0-1.m3u8
男子临死前发现好多和自己一摸一样的人,http://al.hls.huya.com/backsrc/1445676190-1445676190-6209131956655882240-4640407494-10057-A-0-1.m3u8
冲上云霄！谁将进入首支“竞速无人机国家队”,http://al.hls.huya.com/backsrc/94525224-2705048724-11618095803666530304-4596928940-10057-A-0-1.m3u8
电影解说《湄公河行动》,http://al.hls.huya.com/backsrc/1199514945997-1199514945997-5235867555356213248-2399030015450-10057-A-0-1.m3u8
良品电影：几分钟带你看完一部电影,http://aldirect.hls.huya.com/huyalive/94525224-2699083520-11592475447572561920-3377603002-10057-A-0-1.m3u8
萌妹子僵尸不怕道士的符咒，不仅吹符咒玩，还想把它贴到道士头上,http://al.hls.huya.com/backsrc/1199511953375-1199511953375-5223014341736923136-2399024030206-10057-A-0-1.m3u8
禁忌之恋《洛丽塔》，女孩美得让人无法抗拒！,http://al.hls.huya.com/backsrc/94525224-2711954902-11647757612316884992-4635579152-10057-A-0-1.m3u8
佳片有曰,http://al.hls.huya.com/backsrc/1199511984485-1199511984485-5223147958169501696-2399024092426-10057-A-0-1.m3u8
跟沫漾一起来看电影吧！,http://al.hls.huya.com/backsrc/94525224-2713073196-11652560648474198016-3664575176-10057-A-0-1.m3u8
这不是斯巴达,http://al.hls.huya.com/backsrc/94525224-2705821586-11621415220680851456-2196900372-10057-A-0-1.m3u8
每天推荐一部好玩好看的电影，让你不再片慌,http://al.hls.huya.com/backsrc/94525224-2708800108-11634207875261267968-4618649466-10057-A-0-1.m3u8
霍金的宇宙三部曲：《宇宙系列之外星物种》,http://al.hls.huya.com/backsrc/23060158-23060158-99042624450592768-1494341108-10057-A-0-1.m3u8
电影解说看不停，恐怖奇幻统统都有,http://al.hls.huya.com/backsrc/94525224-2690477198-11555511576043716608-3702724262-10057-A-0-1.m3u8
月光光心慌慌2018,http://al.hls.huya.com/backsrc/94525224-2695525774-11577195044855087104-3178380750-10057-A-0-1.m3u8
十万级别能上BBA？宝马1系VS奥迪A3,http://al.hls.huya.com/backsrc/1446696919-1446696919-6213515954328961024-4678360462-10057-A-0-1.m3u8
歪哥说故事,http://al.hls.huya.com/backsrc/1199512027797-1199512027797-5223333981793026048-2399024179050-10057-A-0-1.m3u8
hardwell交响电音进化史1978-1998,http://al.hls.huya.com/backsrc/1444561495-1444561495-6204344378085867520-4666478698-10057-A-0-1.m3u8
3分钟看完《美人鱼之死亡湖》！,http://al.hls.huya.com/backsrc/1199514434587-1199514434587-5233671066131365888-2399028992630-10057-A-0-1.m3u8
人类发明机器母亲带孩子，却突然停电，科幻电影《智能母亲》,http://al.hls.huya.com/backsrc/1199512504371-1199512504371-5225380851537149952-2399025132198-10057-A-0-1.m3u8
护妻狂魔自制姨妈巾，根据真实事件改编，一个男人拯救了6亿女人,http://al.hls.huya.com/backsrc/1445492508-1445492508-6208343048473018368-4707289134-10057-A-0-1.m3u8
机智呆逼两基友，爆笑喷饭两冤家！吐槽大会！,http://al.hls.huya.com/backsrc/1199512387625-1199512387625-5224879431285211136-2399024898706-10057-A-0-1.m3u8
开车不规范，亲人泪两行。车祸后的残疾人励志成为漫画家,http://al.hls.huya.com/backsrc/94525224-2708800086-11634207780771987456-2373228722-10057-A-0-1.m3u8
星座的秘密！,http://al.hls.huya.com/backsrc/1199511946075-1199511946075-5222982988475662336-2399024015606-10057-A-0-1.m3u8
把好故事讲给你听,http://al.hls.huya.com/backsrc/1199514887344-1199514887344-5235615642639400960-2399029898144-10057-A-0-1.m3u8
噔噔说电影,http://al.hls.huya.com/backsrc/1445653515-1445653515-6209034568272445440-4362512954-10057-A-0-1.m3u8
3分钟看完《毕业会考》,http://al.hls.huya.com/backsrc/1199513804077-1199513804077-5230963046301564928-2399027731610-10057-A-0-1.m3u8
少年不惜一切，只为爱复仇,http://al.hls.huya.com/backsrc/94525224-2705603068-11620476693017264128-4600985926-10057-A-0-1.m3u8
黄昏恋让人羡慕了!,http://al.hls.huya.com/backsrc/1199512521957-1199512521957-5225456382832017408-2399025167370-10057-A-0-1.m3u8
【说书女孩】更新啦！,http://al.hls.huya.com/backsrc/1444180157-1444180157-6202706543847145472-4651206842-10057-A-0-1.m3u8
【赖赖瓜】《人类清除计划2》一人一枪没有狗但有四个猪队友,http://al.hls.huya.com/backsrc/1444180952-1444180952-6202709958346145792-4651036962-10057-A-0-1.m3u8
一部让人心塞的短片，原来我们只是有钱人的工具，也许这就是人生,http://al.hls.huya.com/backsrc/1199511957710-1199511957710-5223032960420151296-2399024038876-10057-A-0-1.m3u8
《紫禁之巅》：住手！你们不要再打了啦！,http://al.hls.huya.com/backsrc/1445197474-1445197474-6207075887091810304-4567126646-10057-A-0-1.m3u8
超可爱的萌妹子和坏大叔解说~,http://al.hls.huya.com/backsrc/1199512413563-1199512413563-5224990834146934784-2399024950582-10057-A-0-1.m3u8
索尼公司都做过一些什么魔性的奇葩东西？,http://al.hls.huya.com/backsrc/1199512349981-1199512349981-5224717751536320512-2399024823418-10057-A-0-1.m3u8
金闪闪掏心，c妈葛木唯美殉情-无双剧场04,http://al.hls.huya.com/backsrc/1447140333-1447140333-6215420402957549568-960246408-10057-A-0-1.m3u8
我死后，记得用我的尸体做成雕像《伊藤润二：铜像》,http://al.hls.huya.com/backsrc/61826217-61826217-265541580050399232-3458987096-10057-A-0-1.m3u8
牛哥井冈山革命根据地学习,http://al.hls.huya.com/backsrc/94525224-2704642744-11616352132843700224-4594862532-10057-A-0-1.m3u8
小伙意外身亡，在地狱要经过7次审判，如果有罪就要被巨石碾压,http://al.hls.huya.com/backsrc/1444498658-1444498658-6204074495225888768-4665669106-10057-A-0-1.m3u8
专注科幻电影解说,http://al.hls.huya.com/backsrc/1199514879554-1199514879554-5235582184844165120-2399029882564-10057-A-0-1.m3u8
在未来，考满分可以为所欲为，成绩不好就要被消灭！,http://al.hls.huya.com/backsrc/1199512034946-1199512034946-5223364686514225152-2399024193348-10057-A-0-1.m3u8
屌丝利用瞬移超能力追美女,http://al.hls.huya.com/backsrc/94525224-2703426560-11611128662337781760-3459475040-10057-A-0-1.m3u8
长沙宅舞、kpop随机舞蹈 春节在公园快乐蹦迪,http://al.hls.huya.com/backsrc/1199514418575-1199514418575-5233602295115022336-2399028960606-10057-A-0-1.m3u8
几分钟看完惊悚恐怖片《恐怖游轮》,http://al.hls.huya.com/backsrc/94525224-2691467350-11559764246501785600-4510219602-10057-A-0-1.m3u8
蜗牛为了一颗白菜，意外来到人类世界，一家五口惨遭团灭,http://al.hls.huya.com/backsrc/1445372606-1445372606-6207828073304293376-4491723580-10057-A-0-1.m3u8
三分钟带你看完通灵男孩诺曼,http://al.hls.huya.com/backsrc/94525224-2714543200-11658874267579187200-2299875198-10057-A-0-1.m3u8
老雪带你走进野外世界！,http://al.hls.huya.com/backsrc/1199512449228-1199512449228-5225144014155546624-2399025021912-10057-A-0-1.m3u8
电影刘油果,http://al.hls.huya.com/backsrc/94525224-2708969714-11634936327484473344-3109349724-10057-A-0-1.m3u8
【开心定制】长沙本土美女的快乐生活,http://al.hls.huya.com/backsrc/1446410167-1446410167-6212284363866898432-4757373272-10057-A-0-1.m3u8
欢迎来到葫芦娃小剧场,http://al.hls.huya.com/backsrc/1445469122-1445469122-6208242606367834112-4694029650-10057-A-0-1.m3u8
林正英颠覆形象最囧僵尸片,http://al.hls.huya.com/backsrc/94525224-2702006072-11605027712833421312-4580673800-10057-A-0-1.m3u8
母亲出车祸死后，灵魂进入女儿的身体，从此父亲的生活有点不适应,http://al.hls.huya.com/backsrc/1444295617-1444295617-6203202440771141632-4441426180-10057-A-0-1.m3u8
渣子爆笑解说影视，赶走不开森,http://al.hls.huya.com/backsrc/95275477-95275477-409205057825800192-173541658-10057-A-0-1.m3u8
让你肾上腺素爆表的电影！,http://al.hls.huya.com/backsrc/94525224-2704830178-11617157155743858688-3252053758-10057-A-0-1.m3u8
你的小美吖隆重登场,http://al.hls.huya.com/backsrc/76213110-76213110-327332814976450560-118668432-10057-A-0-1.m3u8
2分钟看完《战神传说》,http://al.hls.huya.com/backsrc/94525224-2705977202-11622083586311585792-1962680342-10057-A-0-1.m3u8
暴走汽车之劳斯基,http://al.hls.huya.com/backsrc/1199514386266-1199514386266-5233463529016655872-2399028895988-10057-A-0-1.m3u8
【小Q】几分钟爆笑看电影,http://al.hls.huya.com/backsrc/1445142045-1445142045-6206837821349560320-4508702284-10057-A-0-1.m3u8
丧尸国度（二季五集）,http://al.hls.huya.com/backsrc/1199512003582-1199512003582-5223229979159953408-2399024130620-10057-A-0-1.m3u8
周润发和梁朝伟的枪战片是暴力美学，因为吴宇森拍电影很费子弹,http://al.hls.huya.com/backsrc/1199513491025-1199513491025-5229618498199617536-2399027105506-10057-A-0-1.m3u8
不齐舞团  精彩show,http://al.hls.huya.com/backsrc/1199511962755-1199511962755-5223054628530159616-2399024048966-10057-A-0-1.m3u8
Big笑工坊 我们是创造快乐的一群人,http://al.hls.huya.com/backsrc/94525224-2669150520-11463914191501393920-4413173724-10057-A-0-1.m3u8
老烟斗鬼故事,http://aldirect.hls.huya.com/huyalive/94525224-2670502970-11469722920020869120-3739254198-10057-A-0-1.m3u8
囚徒,http://al.hls.huya.com/backsrc/1444956557-1444956557-6206041156455759872-2122373266-10057-A-0-1.m3u8
【宇哥讲电影】有温度的解说，娓娓道来,http://al.hls.huya.com/backsrc/1419766545-1419766545-6097850878729912320-2948367494-10057-A-0-1.m3u8
逗斗车,http://al.hls.huya.com/backsrc/1420374963-1420374963-6100464014142210048-4560674528-10057-A-0-1.m3u8
逆火行军事视频,http://al.hls.huya.com/backsrc/1420406442-1420406442-6100599215417720832-4563964964-10057-A-0-1.m3u8
二战美军救出了外星人，用高科技武器痛击德军，还胖揍了元首？,http://al.hls.huya.com/backsrc/94525224-2685203800-11532862504094924800-2922695320-10057-A-0-1.m3u8
95后小厨娘教你学做菜,http://aldirect.hls.huya.com/huyalive/1340957696-1340957696-5759369449639510016-3742508212-10057-A-0-1.m3u8
变异蜘蛛突袭小镇，吐丝结网大肆破坏，村民瞬间被缠成了木乃伊！,http://al.hls.huya.com/backsrc/1417211606-1417211606-6086877499281637376-3502890350-10057-A-0-1.m3u8
好玩有趣的慢镜头,http://al.hls.huya.com/backsrc/1420240168-1420240168-6099885074025545728-4554287158-10057-A-0-1.m3u8
老炮说电影,http://al.hls.huya.com/backsrc/1417610710-1417610710-6088591637909340160-4501704936-10057-A-0-1.m3u8
一档美食生活类节目。,http://al.hls.huya.com/backsrc/1420730376-1420730376-6101990501353783296-947766652-10057-A-0-1.m3u8
软软の秀,http://al.hls.huya.com/backsrc/1341079596-1341079596-5759893006152892416-4418283982-10057-A-0-1.m3u8
菊椒电影-搞笑解说，专治片荒,http://al.hls.huya.com/backsrc/1419932906-1419932906-6098565393784242176-4518171672-10057-A-0-1.m3u8
科技曼曼谈带你一起玩科技！,http://al.hls.huya.com/backsrc/1444292961-1444292961-6203191033338003456-4563478270-10057-A-0-1.m3u8
女子力科学社,http://al.hls.huya.com/backsrc/1199512169407-1199512169407-5223942192111812608-2399024462270-10057-A-0-1.m3u8
私人影院_824393999,#genre#
[1],https://cdn1.ibizastream.biz:441/free/Stream1/playlist.m3u8#https://cdn1.ibizastream.biz:441/free/Stream1/playlist.m3u8
